Rxn,Rxn_Name,Rule,Pathway,Formula
SBTR,"D-sorbitol reductase",(AKR7A2) | (AKR1A1) | (AKR1B1) | (AKR1A1),"Fructose and mannose metabolism","proton + Nicotinamide adenine dinucleotide phosphate - reduced + D-glucose  -> Nicotinamide adenine dinucleotide phosphate + D-glucitol "
SCP21x,"Sterol carrier protein 2",(SCP2),"Transport, peroxisomal","phytanoyl-CoA(4-)  <=> phytanoyl-CoA(4-) "
SCP22x,"Sterol carrier protein 2",(SCP2),"Transport, peroxisomal","4,8 dimethylnonanoyl-CoA  <=> 4,8 dimethylnonanoyl-CoA "
SCP2x,"peroxisomal thiolase 2",(SCP2),"Bile acid synthesis","8 Coenzyme A + 7 3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA + 2 Water + 3 carbon dioxide  -> 7 Chenodeoxyglycocholoyl-CoA + 8 Propanoyl-CoA "
SCPx,"peroxisomal thiolase 2",SCP2,"Bile acid synthesis","Coenzyme A + 3alpha,7alpha,12alpha-trihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA(4-)  -> choloyl-CoA(4-) + Propanoyl-CoA "
Ser_Thrtg,"Ser/Thr transport (from golgi to lysosome)",,"Transport, golgi apparatus","protein-linked serine or threonine residue (O-glycosylation site)  <=> protein-linked serine or threonine residue (O-glycosylation site) "
SERALANaEx,"L-alanine/L-serine Na-dependent exchange (Ser-L in)",(SLC1A4) | (SLC1A5),"Transport, extracellular","Sodium + L-alanine + L-serine  -> Sodium + L-alanine + L-serine "
SERASNNaEx,"L-serine/L-asparagine Na-dependent exchange (Ser-L in)",SLC1A5,"Transport, extracellular","Sodium + L-asparagine + L-serine  -> Sodium + L-asparagine + L-serine "
SERCYSNaEx,"L-serine/L-cysteine Na-dependent exchange (Ser-L in)",(SLC1A4) | (SLC1A5),"Transport, extracellular","Sodium + L-cysteine + L-serine  -> Sodium + L-cysteine + L-serine "
SERDGLNexR,"D-Serine/Glutamine reversible exchange",(SLC7A10) & (SLC3A2),"Transport, extracellular","L-glutamine + D-serine  <=> L-glutamine + D-serine "
SERDGLYexR,"D-Serine/Glycine reversible exchange",(SLC7A10) & (SLC3A2),"Transport, extracellular","Glycine + D-serine  <=> Glycine + D-serine "
SERGLNexR,"L-Serine/Glutamine reversible exchange",(SLC7A10) & (SLC3A2),"Transport, extracellular","L-glutamine + L-serine  <=> L-glutamine + L-serine "
SERGLNNaEx,"L-serine/L-glutamine Na-dependent exchange (Ser-L in)",SLC1A5,"Transport, extracellular","Sodium + L-glutamine + L-serine  -> Sodium + L-glutamine + L-serine "
SERGLYexR,"L-Serine/Glycine reversible exchange",(SLC7A10) & (SLC3A2),"Transport, extracellular","Glycine + L-serine  <=> Glycine + L-serine "
SERHL,"L-Serine hydro-lyase",SDS,"Glycine, serine, alanine and threonine metabolism","L-serine  -> Water + 2-aminoacrylic acid "
SERLYSNaex,"Serine/Lysine Na-dependent exchange (Ser in)",(SLC7A7 & SLC3A1),"Transport, extracellular","Sodium + L-serine + L-lysinium(1+)  -> Sodium + L-serine + L-lysinium(1+) "
SERPT,"serine C-palmitoyltransferase",(SPTLC1 & SPTLC2 & SPTLC3),"Sphingolipid metabolism","proton + L-serine + Palmitoyl-CoA (n-C16:0CoA)  -> carbon dioxide + (2S)-1-hydroxy-3-oxooctadecan-2-aminium + Coenzyme A "
SERt4,"L-serine via sodium symport",(SLC38A1) | (SLC6A14) | (SLC38A2) | (SLC38A4) | ((SLC6A19) & (CLTRN | ACE2)),"Transport, extracellular","Sodium + L-serine  -> Sodium + L-serine "
SERTHRNaEx,"L-serine/L-threonine Na-dependent exchange (Ser-L in)",(SLC1A4) | (SLC1A5),"Transport, extracellular","Sodium + L-serine + L-threonine  -> Sodium + L-serine + L-threonine "
SERtN1,"Serine transport (Na, H coupled)",(SLC38A5),"Transport, extracellular","proton + 2 Sodium + L-serine  <=> proton + 2 Sodium + L-serine "
SERtp,"L-serine transport, peroxisomal",,"Transport, peroxisomal","L-serine  <=> L-serine "
SFGTH,"S-Formylglutathione hydralase",(ESD),"Tyrosine metabolism","Water + S-formylglutathionate(1-)  -> proton + Formate + Reduced glutathione "
SGALSIDEtg,"sgalside hs intracellular transport",,"Transport, golgi apparatus","sulfatide galactocerebroside  <=> sulfatide galactocerebroside "
SGALSIDEtl,"sgalside hs intracellular transport",,"Transport, lysosomal","sulfatide galactocerebroside  <=> sulfatide galactocerebroside "
SGPL12r,"Sphingosine-1-phosphate lyase",(SGPL1),"Sphingolipid metabolism","Water + sphingosine 1-phosphate(1-)  -> proton + O-phosphonatoethanaminium(1-) + Hexadecanoate (n-C16:0) "
SIAASE2ly,"sialidase, lysosomal",(CTSA) & (GLB1) & (GALNS) & (NEU1),"Keratan sulfate degradation","Water + keratan sulfate I, degradation product 3  -> N-acetylneuraminate + keratan sulfate I, degradation product 4 "
SIAASE3ly,"sialidase, lysosomal",(CTSA) & (GLB1) & (GALNS) & (NEU1),"Keratan sulfate degradation","Water + keratan sulfate II (core 2-linked)  -> N-acetylneuraminate + keratan sulfate II (core 2-linked), degradation product 1 "
SIAASE4ly,"sialidase, lysosomal",(CTSA) & (GLB1) & (GALNS) & (NEU1),"Keratan sulfate degradation","Water + keratan sulfate II (core 4-linked)  -> N-acetylneuraminate + keratan sulfate II (core 4-linked), degradation product 1 "
SIAASEly,"sialidase, lysosomal",(CTSA) & (GLB1) & (GALNS) & (NEU1),"N-glycan degradation","2 Water + de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage)  -> 2 N-acetylneuraminate + de-Fuc, reducing GlcNAc removed, de-Sia form of PA6 (w/o peptide linkage) "
SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus",(ST3GAL2),"Sphingolipid metabolism","galactosylgloboside + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + sialyl galactosylgloboside "
SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus",(ST3GAL5),"Sphingolipid metabolism","galactosyl glucosyl ceramide + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) "
sink_citr(c),"citrulline sink",,"Exchange/demand reaction","L-citrulline  -> "
sink_pre_prot(r),"glycophosphatidylinositol (GPI)-anchored protein precursor sink",,"Exchange/demand reaction","glycophosphatidylinositol (GPI)-anchored protein precursor  <=> "
SLCBK1,"sphingolipid long chain base kinase (sphinganine)",(SPHK2) | (SPHK1),"Sphingolipid metabolism","ATP + sphinganine(1+)  -> ADP + proton + (2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate "
SLDt,"L-sulfolactate transport (cytosol to extracellular)",,"Methionine and cysteine metabolism","(S)-3-sulfonatolactate(2-)  -> (S)-3-sulfonatolactate(2-) "
SLDx,"L-sulfolactate dehydrogenase (NAD+)",(MDH1) | (MDH1B),"Methionine and cysteine metabolism","Nicotinamide adenine dinucleotide + (S)-3-sulfonatolactate(2-)  <=> proton + Nicotinamide adenine dinucleotide - reduced + 3-sulfonatopyruvate(2-) "
SMPD3g,"sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",(SMPD3) | (SMPD3) | (ENPP7) | (SMPD4),"Sphingolipid metabolism","Water + sphingomyelin betaine  -> proton + N-acylsphingosine + choline phosphate(1-) "
SMPD3l,"sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",(SMPD3) | (SMPD3) | (SMPD1),"Sphingolipid metabolism","Water + sphingomyelin betaine  -> proton + N-acylsphingosine + choline phosphate(1-) "
SMPD4,"sphingomyelinase",(SMPD2),"Sphingolipid metabolism","Water + sphingosylphosphorylcholine  -> proton + choline phosphate(1-) + sphingosine(1+) "
SMS,"Sphingomyelin synthase (homo sapiens)",(SGMS1),"Sphingolipid metabolism","Phosphatidylcholine + N-acylsphingosine  -> diglyceride + sphingomyelin betaine "
SO4CLtex2,"sulfate transport via chloride countertransport (2:1)",(SLC26A6) | (SLC26A6) | (SLC26A6),"Transport, extracellular","Chloride + 2 sulfate  -> Chloride + 2 sulfate "
SO4HCOtex,"sulfate transport via bicarbonate countertransport",(SLC26A7) | (SLC26A9) | (SLC26A2) | (SLC26A7) | (SLC26A8) | (SLC26A11) | (SLC26A1) | (SLC26A8) | (SLC26A1) | (SLC26A1) | (SLC26A9) | (SLC26A3),"Transport, extracellular","2 Bicarbonate + sulfate  -> 2 Bicarbonate + sulfate "
SO4OXAtex2,"sulfate transport via oxalate countertransport (2:1)",(SLC26A6) | (SLC26A6) | (SLC26A6),"Transport, extracellular","oxalate(2-) + 2 sulfate  -> oxalate(2-) + 2 sulfate "
SO4t4_2,"sulfate transport via sodium symport",(SLC13A4),"Transport, extracellular","2 Sodium + sulfate  <=> 2 Sodium + sulfate "
SO4tl,"Sulfate transport (lysosome)",,"Transport, lysosomal","sulfate  <=> sulfate "
SPC_HSt,"sphingosylphosphorylcholine transport (diffusion)",,"Transport, extracellular","sphingosylphosphorylcholine  <=> sphingosylphosphorylcholine "
SPH1Pte,"sph1p transport",,"Transport, extracellular","(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate  <=> (2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate "
SPH1Ptr,"sph1p intracellular transport",,"Transport, endoplasmic reticular","(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate  <=> (2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate "
SPHGNtr,"sphinganine intracellular transport",,"Transport, endoplasmic reticular","sphinganine(1+)  <=> sphinganine(1+) "
SPHINGStl,"sphingosine intracellular transport",,"Transport, lysosomal","sphingosine(1+)  <=> sphingosine(1+) "
SPHINGStr,"sphingosine intracellular transport",,"Transport, endoplasmic reticular","sphingosine(1+)  <=> sphingosine(1+) "
SPHK21c,"sphingosine kinase 2",(SPHK2) | (SPHK1),"Sphingolipid metabolism","ATP + sphingosine(1+)  -> ADP + proton + sphingosine 1-phosphate(1-) "
SPHMDAc,"sphingomyelin deacylase",,"Sphingolipid metabolism","Water + sphingomyelin betaine  -> R total + sphingosylphosphorylcholine "
SPHMYLNtg,"sphingomyelin intracellular transport",,"Transport, golgi apparatus","sphingomyelin betaine  <=> sphingomyelin betaine "
SPHMYLNtl,"sphingomyelin intracellular transport",,"Transport, lysosomal","sphingomyelin betaine  <=> sphingomyelin betaine "
SPHS1Pte,"sphingosine-1-phosphate transport",,"Transport, extracellular","sphingosine 1-phosphate(1-)  <=> sphingosine 1-phosphate(1-) "
SPHS1Ptr,"sphingosine-1-phosphate transport",,"Transport, endoplasmic reticular","sphingosine 1-phosphate(1-)  <=> sphingosine 1-phosphate(1-) "
SPMDOX,"Spermidine:(acceptor) oxidoreductase",,"beta-Alanine metabolism","Water + O2 + Spermidine  -> trimethylenediaminium + Hydrogen peroxide + 4-Aminobutanal "
SPMS,"spermidine synthase",SRM,"Urea cycle","S-Adenosylmethioninamine + Putrescine  -> proton + 5-Methylthioadenosine + Spermidine "
SPODM,"superoxide dismutase",SOD1,"ROS detoxification","2 proton + 2 superoxide  -> O2 + Hydrogen peroxide "
SPODMe,"superoxide dismutase, extracellular",(SOD3),"ROS detoxification","2 proton + 2 superoxide  -> Hydrogen peroxide + O2 "
SPODMm,"superoxide dismutase",(SOD2),"ROS detoxification","2 proton + 2 superoxide  -> O2 + Hydrogen peroxide "
SPODMn,"superoxide dismutase, nuclear",(SOD1),"ROS detoxification","2 proton + 2 superoxide  -> Hydrogen peroxide + O2 "
SPODMx,"superoxide dismutase, peroxisome",(SOD1),"ROS detoxification","2 proton + 2 superoxide  -> O2 + Hydrogen peroxide "
SPRMS,"spermine synthase",(SMS) | (SRM),"Urea cycle","S-Adenosylmethioninamine + Spermidine  -> proton + spermine(4+) + 5-Methylthioadenosine "
SPTix,"serine-pyruvate aminotransferase (irreversible), peroxisomal",(AGXT),"Glycine, serine, alanine and threonine metabolism","pyruvate + L-serine  -> L-alanine + 3-hydroxypyruvate "
SQLEr,"Squalene epoxidase, endoplasmic reticular (NADP)",SQLE,"Cholesterol metabolism","O2 + proton + Nicotinamide adenine dinucleotide phosphate - reduced + squalene  -> Water + Nicotinamide adenine dinucleotide phosphate + (S)-2,3-epoxysqualene "
SQLSr,"Squalene synthase",(FDFT1),"Cholesterol metabolism","proton + Nicotinamide adenine dinucleotide phosphate - reduced + 2 Farnesyl diphosphate  -> Nicotinamide adenine dinucleotide phosphate + 2 Diphosphate + squalene "
SR5AR2r,"3-oxo-5-alpha-steroid 4-dehydrogenase",(SRD5A1) | (SRD5A2),"Steroid metabolism","proton + Nicotinamide adenine dinucleotide phosphate - reduced + androst-4-ene-3,17-dione  -> Nicotinamide adenine dinucleotide phosphate + 5alpha-androstane-3,17-dione "
SR5ARr,"3-oxo-5-alpha-steroid 4-dehydrogenase",(SRD5A2) | (SRD5A1),"Steroid metabolism","proton + Nicotinamide adenine dinucleotide phosphate - reduced + testosterone  -> 17beta-hydroxy-5alpha-androstan-3-one + Nicotinamide adenine dinucleotide phosphate "
SRTNt6_2_r,"Seratonin reversible transport in via sodium symport/potassium antiport (1:2)",(SLC6A4),"Transport, extracellular","2 Sodium + 2 potassium + serotonin(1+)  <=> 2 Sodium + serotonin(1+) + 2 potassium "
SRTNtu,"Serotonin uniport",(SLC22A1) | (SLC22A2) | (SLC22A2),"Transport, extracellular","serotonin(1+)  <=> serotonin(1+) "
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",(ST3GAL2),"Sphingolipid metabolism","gibberellin A1(1-) + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + GM1b "
ST3GAL22g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",(ST3GAL2),"Sphingolipid metabolism","ganglioside GM1 + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion "
ST3GAL23g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",(ST3GAL2),"Sphingolipid metabolism","GD1b + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + GT1b "
ST3GAL31g,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",(ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3) | (ST3GAL3),"Blood group synthesis","Lc4Cer + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1 "
ST3GAL61g,"Type 2 lactosamine alpha-2,3-sialyltransferase",(ST3GAL6),"Blood group synthesis","Lactoneotetraosylceramide + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + Sialyl-3-paragloboside "
ST3GAL62g,"Type 2 lactosamine alpha-2,3-sialyltransferase",(ST3GAL6),"Blood group synthesis","i-antigen + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + VI3NeuAc-nLc6Cer + CMP "
ST6GALNAC21,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + sialyl galactosylgloboside  -> proton + sialyl (1,3) sialyl (2,6) galactosylgloboside + CMP "
ST6GALNAC22,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + sialyl galactosylgloboside  -> proton + sialyl (2,3) sialyl (2,6) galactosylgloboside + CMP "
ST6GALNAC23,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","GA2 + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + GM2alpha + CMP "
ST6GALNAC24,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","GM1alpha + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + GD1beta "
ST6GALNAC25,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion  -> proton + CMP + GT1aalpha "
ST6GALNAC26,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GT1aalpha  -> proton + CMP + GQ1balpha "
ST6GALNAC27,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","GT1c + CMP-N-acetyl-beta-neuraminate(2-)  -> proton + CMP + GQ1c "
ST6GALNAC28,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",(ST6GALNAC2),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GQ1c  -> proton + CMP + GP1c "
ST6GALNAC31,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",(ST6GALNAC3) | (ST6GALNAC6) | (ST6GALNAC5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GM1b  -> proton + CMP + N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion "
ST6GALNAC62,"sialytransferase 7 ((alpha-N-acetylneuraminyl 2,3-betagalactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialytransferase) F",(ST6GALNAC6),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GT1b  -> proton + CMP + GQ1balpha "
ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA1),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + sialyl galactosylgloboside  -> proton + disialyl galactosylgloboside + CMP "
ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA1),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-)  -> proton + CMP + GD3 "
ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GD3  -> proton + CMP + GT3 "
ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GT1b  -> proton + CMP + GQ1b "
ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion  -> proton + CMP + GT1a "
ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GM1b  -> proton + CMP + GD1c "
ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase",(ST8SIA5),"Sphingolipid metabolism","CMP-N-acetyl-beta-neuraminate(2-) + GQ1c  -> proton + CMP + GP1c alpha "
ST8SIA56g,"Alpha-2,8-sialyltransferase 8E",(ST8SIA5),"Blood group synthesis","CMP-N-acetyl-beta-neuraminate(2-) + Sialyl-3-paragloboside  -> proton + 3',8'-LD1 + CMP "
STCOAtx,"fatty acid intracellular transport",,"Transport, peroxisomal","Stearoyl-CoA (n-C18:0CoA)  <=> Stearoyl-CoA (n-C18:0CoA) "
STRDNCCPT1,"carnitine O-palmitoyltransferase",(CPT1B) | (CPT1B) | (CPT1B) | (CPT1C) | (CPT1A) | (CPT1B),"Fatty acid oxidation","L-Carnitine + stearidonyl coenzyme A  -> Coenzyme A + stearidonyl carnitine "
STRDNCCPT2,"carnitine transferase",(CPT2),"Fatty acid oxidation","Coenzyme A + stearidonyl carnitine  -> L-Carnitine + stearidonyl coenzyme A "
STRDNCCRNt,"transport into the mitochondria (carnitine)",(SLC25A20),"Fatty acid oxidation","stearidonyl carnitine  -> stearidonyl carnitine "
STRDNCt,"fatty acid transport via diffusion",,"Transport, extracellular","stearidonic acid C18:4, n-3  <=> stearidonic acid C18:4, n-3 "
STS1,"Steryl-sulfatase",(STS),"Steroid metabolism","Water + 3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-)  -> proton + 3beta-hydroxyandrost-5-en-17-one + sulfate "
STS2,"Steryl-sulfatase",(STS),"Steroid metabolism","Water + estrone 3-sulfate(1-)  -> proton + estrone + sulfate "
SUCCt2m,"succinate transport, mitochondrial",(SLC25A10),"Transport, mitochondrial","hydrogenphosphate + Succinate  <=> hydrogenphosphate + Succinate "
SUCCt4_2,"succinate transport via sodium symport",(SLC13A2),"Transport, extracellular","2 Sodium + Succinate  <=> 2 Sodium + Succinate "
SUCCtp,"succinate transporter, peroxisome",,"Transport, peroxisomal","Succinate  <=> Succinate "
SUCD1m,"succinate dehydrogenase",(SDHA & SDHD & SDHC & SDHB),"Citric acid cycle","Flavin adenine dinucleotide oxidized + Succinate  <=> Flavin adenine dinucleotide reduced + Fumarate "
SUCOAS1m,"Succinate--CoA ligase (GDP-forming)",(SUCLG1 & SUCLG2),"Citric acid cycle","Coenzyme A + GTP + Succinate  <=> hydrogenphosphate + GDP + Succinyl-CoA "
SUCOASm,"Succinate--CoA ligase (ADP-forming)",(SUCLG1 & SUCLA2),"Citric acid cycle","Coenzyme A + ATP + Succinate  <=> ADP + hydrogenphosphate + Succinyl-CoA "
SUCRe,"sucrose hydrolyzing enxyme, extracellular",(SI) | (MGAM),"Galactose metabolism","Water + Sucrose  -> D-glucose + D-Fructose "
SULFOX,"sulfite oxidase",(SUOX),"Methionine and cysteine metabolism","Water + Sulfite + 2 Ferricytochrome c  -> 2 proton + 2 Ferrocytochrome C + sulfate "
T4HCINNMFM,"4-hydroxycinnamate formation",,"Ubiquinone synthesis","3-(4-hydroxyphenyl)lactate  -> Water + trans-4-coumarate "
TAGAT_Dt,"D-tagatose uptake via diffusion",,"Transport, extracellular","D-tagatose  -> D-tagatose "
