Var1,Var2
pcholn201_hs[e],"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)"
pcholn204_hs[e],"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)"
pcholn205_hs[e],"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)"
pcholn224_hs[e],"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)"
pcholn225_hs[e],"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3"
pcholn2254_hs[e],"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6"
pcholn226_hs[e],"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)"
pear_hs[e],"1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine"
pe203_hs[e],"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)"
pe226_hs[e],"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)"
pe224_hs[e],"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)"
pedh203_hs[e],"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)"
pe12_hs[e],"1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)"
pe14_hs[e],"1-Myristoylglycerophosphoethanolamine (C14:0 Pe)"
pe161_hs[e],"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)"
pe13_hs[e],"1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)"
pe15_hs[e],"1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)"
pe17_hs[e],"1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)"
pcholn203_hs[e],"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3"
pailar_hs[e],"1-Arachidonoylglycerophosphoinositol"
pcholn24_hs[e],"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24"
pcholn261_hs[e],"Lysopc A C26:1 (Delta 5)"
pcholn281_hs[e],"Lysopc A C28:1 (Delta 5)"
pcholn28_hs[e],"Lysopc A C28:0"
pcholdoc_hs[e],"1-Docosahexaenoylglycerophosphocholine"
pcholeic_hs[e],"1-Eicosadienoylglycerophosphocholine (Delta 11,14)"
pcholet_hs[e],"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)"
pcholhep_hs[e],"1-Heptadecanoylglycerophosphocholine"
pchollinl_hs[e],"1-Linoleoylglycerophosphocholine (Delta 9,12)"
pelinl_hs[e],"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)"
sphmyln18114_hs[c],"Sm (D18:1/14:0), Sphingomyelin"
sphmyln18121_hs[c],"Sm (D18:1/21:0), Sphingomyelin"
sphmyln181221_hs[c],"Sm (D18:1/22:1), Sphingomyelin"
sphmyln18122_hs[c],"Sm (D18:1/22:0), Sphingomyelin"
sphmyln18123_hs[c],"Sm (D18:1/23:0), Sphingomyelin"
sphmyln180241_hs[c],"Sm (D18:0/24:1), Sphingomyelin"
sphmyln1824_hs[c],"Sm (D18:0/24:0), Sphingomyelin"
sphmyln1825_hs[c],"Sm (D18:0/25:0), Sphingomyelin"
sphmyln18115_hs[c],"Sm (D18:1/15:0), Sphingomyelin"
sphmyln181161_hs[c],"Sm (D18:1/16:1), Sphingomyelin"
sphmyln18116_hs[c],"Sm (D18:1/16:0), Sphingomyelin"
sphmyln18117_hs[c],"Sm (D18:1/17:0), Sphingomyelin"
sphmyln18118_hs[c],"Sm (D18:1/18:0), Sphingomyelin"
sphmyln181181_hs[c],"Sm (D18:1/18:1), Sphingomyelin"
sphmyln181201_hs[c],"Sm (D18:1/20:1), Sphingomyelin"
sphmyln18120_hs[c],"Sm (D18:1/20:0), Sphingomyelin"
xolest183_hs[l],"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)"
xolest182_hs[l],"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)"
tmndnc[l],"Timnodonic Acid C20:5, N-3"
xolest205_hs[l],"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)"
crvnc[l],"Cervonic Acid, C22:6 N-3"
xolest226_hs[l],"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)"
maglinl_hs[e],"1-Linoleoylglycerol"
magole_hs[e],"1-Oleoylglycerol"
magpalm_hs[e],"1-Palmitoylglycerol"
magste_hs[e],"1-Stearoylglycerol"
magarachi_hs[e],"1-Arachidonoyl Glycerol"
pcholmyr_hs[c],"1-Myristoylglycerophosphocholine"
pcholole_hs[c],"1-Oleoylglycerophosphocholine (Delta 9)"
peole_hs[c],"1-Oleoylglycerophosphoethanolamine (Delta 9)"
pcholpalme_hs[c],"1-Palmitoleoylglycerophosphocholine (Delta 9)"
pcholpalm_hs[c],"1-Palmitoylglycerophosphocholine"
pepalm_hs[c],"1-Palmitoylglycerophosphoethanolamine"
pailpalm_hs[c],"1-Palmitoylglycerophosphoinositol"
pcholste_hs[c],"1-Stearoylglycerophosphocholine"
pchol2linl_hs[c],"2-Linoleoylglycerophosphocholine"
pe2linl_hs[c],"2-Linoleoylglycerophosphoethanolamine"
pchol2ole_hs[c],"2-Oleoylglycerophosphocholine"
pchol2palm_hs[c],"2-Palmitoylglycerophosphocholine"
pchol2ste_hs[c],"2-Stearoylglycerophosphocholine"
pcholn15_hs[c],"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)"
pcholar_hs[c],"1-Arachidonoyl-Glycero-3-Phosphocholine"
pcholn183_hs[c],"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)"
pcholn1836_hs[c],"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)"
pcholn19_hs[c],"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)"
pcholn201_hs[c],"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)"
pcholn204_hs[c],"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)"
pcholn205_hs[c],"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)"
pcholn224_hs[c],"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)"
pcholn225_hs[c],"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3"
pcholn2254_hs[c],"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6"
pcholn226_hs[c],"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)"
pear_hs[c],"1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine"
pe203_hs[c],"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)"
pe226_hs[c],"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)"
pe224_hs[c],"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)"
pedh203_hs[c],"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)"
pe12_hs[c],"1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)"
pe14_hs[c],"1-Myristoylglycerophosphoethanolamine (C14:0 Pe)"
pe161_hs[c],"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)"
pe13_hs[c],"1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)"
pe15_hs[c],"1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)"
pe17_hs[c],"1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)"
pcholn203_hs[c],"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3"
pailar_hs[c],"1-Arachidonoylglycerophosphoinositol"
pcholn24_hs[c],"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24"
pcholn261_hs[c],"Lysopc A C26:1 (Delta 5)"
pcholn281_hs[c],"Lysopc A C28:1 (Delta 5)"
pcholn28_hs[c],"Lysopc A C28:0"
pcholdoc_hs[c],"1-Docosahexaenoylglycerophosphocholine"
pcholeic_hs[c],"1-Eicosadienoylglycerophosphocholine (Delta 11,14)"
pcholet_hs[c],"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)"
pcholhep_hs[c],"1-Heptadecanoylglycerophosphocholine"
pchollinl_hs[c],"1-Linoleoylglycerophosphocholine (Delta 9,12)"
pelinl_hs[c],"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)"
eidi1114ac[c],"Cis,Cis-11,14-Eicosadienoic Acid"
hxa[c],"Hexanoate (N-C6:0)"
tetdeca511ac[c],"Cia-5,8, Tetradecadienoic Acid"
glyc2p[c],"Glycerol 2-Phosphate"
aclys[c],"Acetyl-L-Lysine"
hmcarn[c],"Homocarnosine"
4mtob[c],"4-Methyl-Thio-Oxo-Butyrate"
3mtp[c],"3-Methyl-Thio-Propionate"
3mtp[e],"3-Methyl-Thio-Propionate"
elaidcrn[e],"Elaidic carnitine"
lnlccrn[e],"Linoleyl Carnitine"
phlac[e],"Phenyllactate"
15HPET[e],"15S-Hydroperoxyeicosatetraenoate"
15kprostgf2[e],"15-Keto-Prostaglandin F2A"
21hprgnlone[e],"21-Hydroxypregnenolone"
2oxoadp[e],"2-Oxoadipate"
34hpl[c],"3-(4-Hydroxyphenyl)Lactate"
34hpl[e],"3-(4-Hydroxyphenyl)Lactate"
3hmp[c],"3-Hydroxy-2-Methylpropanoate"
3hmp[e],"3-Hydroxy-2-Methylpropanoate"
3hpppnohgluc[c],"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide"
3hpppnohgluc[e],"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide"
3hpppn[c],"3-(3-Hydroxy-Phenyl)Propionate"
3hpppnoh[c],"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative"
3hpp[e],"3-Hydroxypropionate"
3mhis[e],"3-Methylhistidine"
3moxtyr[e],"3-Methoxytyramine"
3uib[e],"3-Ureidoisobutyrate"
4aabutn[e],"4-Acetamidobutanoate"
4tmeabutn[e],"4-(Trimethylammonio)Butanoate"
56dthm[e],"5,6-Dihydrothymine"
56dura[e],"5,6-Dihydrouracil"
5aop[e],"5-Amino-4-Oxopentanoate"
5HPET[e],"5(S)-Hydroperoxyeicosatetraenoic Acid"
7dhchsterol[e],"Cholesta-5,7-Dien-3Beta-Ol"
abt_D[e],"D-Arabitol"
abt_D[c],"D-Arabitol"
acglu[c],"N-Acetyl-L-Glutamate"
acglu[e],"N-Acetyl-L-Glutamate"
acgly[m],"Acetyl-Glycine"
acgly[c],"Acetyl-Glycine"
acgly[e],"Acetyl-Glycine"
aclys[e],"Acetyl-L-Lysine"
aclys[m],"Acetyl-L-Lysine"
acorn[e],"N(2)-Acetyl-L-Ornithine"
acthr_L[m],"Acetyl-Threonine "
acthr_L[c],"Acetyl-Threonine "
acthr_L[e],"Acetyl-Threonine "
adpac[e],"Adipic Acid"
adpoh[e],"2-Hydroxyadipic Acid"
alltn[e],"Allantoin"
amet[e],"S-Adenosyl-L-Methionine"
and19one[e],"19-Hydroxyandrost-4-Ene-3,17-Dione"
pa_hs[e],"Phosphatidate"
aracheth[e],"O-Arachidonoyl Ethanolamine"
biliverd[e],"Biliverdin"
C02356[e],"(S)-2-Aminobutanoate"
C02712[e],"N-Acetylmethionine"
C04717[e],"13-L-Hydroperoxylinoleic Acid"
C04805[e],"5-Hydroxyeicosatetraenoate"
C05957[e],"Prostaglandin J2"
C06314[e],"Lipoxin A4"
C06315[e],"Lipoxin B4"
C11695[e],"Anandamide"
C14768[e],"5,6-Epoxy-8,11,14-eicosatrienoic Acid"
C14769[e],"8,9-Epoxyeicosatrienoic Acid"
C14770[e],"11,12-Epoxyeicosatrienoic Acid"
C14771[e],"14,15-Epoxy-5,8,11-Eicosatrienoic Acid"
C14825[e]," 9,10-Epoxyoctadecenoic acid (9(10)-EpOME)"
C14826[e],"(9Z)-12,13-Epoxyoctadecenoic acid (12(13)-EpOME)"
CE0955[c],"6-Oxo-Prostaglandin F1Alpha"
CE0955[e],"6-Oxo-Prostaglandin F1Alpha"
CE1243[e],"(12S)-12-hydroxyheptadeca-5,8,10-trienoic acid (12S-HHT)"
CE1273[e],"5Beta-Cholestane-3Alpha,7Alpha,12Alpha,24S,25-Pentol"
CE1297[e],"8-Dehydrocholesterol"
CE1556[e],"N-Acetyl-L-Asparagine"
CE2028[e],"Beta-Hydroxy-Beta-Methylbutyrate"
CE2176[e],"3-O-Methyldopa"
CE2445[e],"6-Trans-Leukotriene B4 (5S,12R-Dihydroxy-6E,8E,10E,14Z-Eicosatetraenoic Acid)"
CE2510[e],"11-Cis-Eicosenoate"
CE2537[e],"15-Hydroxy-(8Z,11Z,13E)-Eicosatrienoate"
eidi1114ac[e],"Cis,Cis-11,14-Eicosadienoic Acid"
CE5304[e],"15-Deoxy-Pgd2"
CE6031[e],"Androsterone Sulfate"
CE6247[e],"5,12,20-Trihete"
CE7082[e],"15(S)-(15R)-15-Hydroxyeicosa-5Z,8Z,11Z,13E,17Z-Pentaenoate"
CE7083[e],"Leukotriene B5"
CE7172[e],"14,15-Dihete"
cortsn[c],"Cortisone"
cortsn[e],"Cortisone"
didecaeth[e],"C12:0-Ethanolamide, Didecanoyl Ethanolamide"
diholineth[e],"Dihomo-Gamma-Linolenoyl Ethanolamide"
docohxeth[e],"Docosahexaenoyl Ethanolamide"
docteteth[e],"Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)"
dodecanac[e],"Dodecanedioic Acid"
forglu[e],"N-Formimidoyl-L-Glutamate"
HC00319[e],"Malonate"
HC00900[e],"Methylmalonate"
hepdeceth[e],"Heptadecanoyl Thanolamide (C17:0)"
hexdeceeth[e],"Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)"
hexdiac[e],"Hexadecanediocacid"
hgentis[e],"Homogentisate"
hmcarn[e],"Homocarnosine"
hmcr[e],"Homocitrulline"
hxcoa[e],"Hexanoyl Coenzyme A (N-C6:0Coenzyme A)"
leuktrB4wcooh[e],"W-Carboxy Leukotriene B4"
leuktrB4woh[e],"W-Hydroxyl Leukotriene B4"
lineth[e],"Linoleoyl Ethanolamide"
Lpipecol[e],"L-Pipecolic Acid"
lthstrl[e],"5Alpha-Cholest-7-En-3Beta-Ol"
mev_R[e],"(R)-Mevalonate"
mi1p_D[e],"1D-Myo-Inositol 1-Phosphate"
Nacasp[e],"N-Acetyl-L-Aspartate"
nwharg[e],"N-(Omega)-Hydroxyarginine"
oleth[e],"Oleoyl Ethanolamide"
pcollg5hlys[e],"Erythro-5-Hydroxy-L-Lysine"
pendecaeth[e],"Pentadecanoyl Thanolamide (C15:0)"
pmeth[e],"Palmitoylethanolamide"
saccrp_L[e],"L-Saccharopinate"
sebacid[e],"Sebacicacid"
sphmyln180241_hs[e],"Sm (D18:0/24:1), Sphingomyelin"
sphmyln18114_hs[e],"Sm (D18:1/14:0), Sphingomyelin"
sphmyln18115_hs[e],"Sm (D18:1/15:0), Sphingomyelin"
sphmyln18116_hs[e],"Sm (D18:1/16:0), Sphingomyelin"
sphmyln181161_hs[e],"Sm (D18:1/16:1), Sphingomyelin"
sphmyln18117_hs[e],"Sm (D18:1/17:0), Sphingomyelin"
sphmyln18118_hs[e],"Sm (D18:1/18:0), Sphingomyelin"
sphmyln181181_hs[e],"Sm (D18:1/18:1), Sphingomyelin"
sphmyln18120_hs[e],"Sm (D18:1/20:0), Sphingomyelin"
sphmyln181201_hs[e],"Sm (D18:1/20:1), Sphingomyelin"
sphmyln18121_hs[e],"Sm (D18:1/21:0), Sphingomyelin"
sphmyln18122_hs[e],"Sm (D18:1/22:0), Sphingomyelin"
sphmyln181221_hs[e],"Sm (D18:1/22:1), Sphingomyelin"
sphmyln18123_hs[e],"Sm (D18:1/23:0), Sphingomyelin"
sphmyln1824_hs[e],"Sm (D18:0/24:0), Sphingomyelin"
sphmyln1825_hs[e],"Sm (D18:0/25:0), Sphingomyelin"
steeth[e],"Stearoyl Ethanolamide"
subeac[e],"Suberic Acid"
tetdeca511ac[e],"Cia-5,8, Tetradecadienoic Acid"
tetdecaeth[e],"C14:0-Ethanolamide, Tetradecanoyl Ethanolamide"
thrnt[e],"L-Threonate"
tmlys[e],"N6,N6,N6-Trimethyl-L-Lysine"
trideceth[e],"Tridecanoyl Thanolamide (C13:0)"
txb2[e],"Thromboxane B2"
urcan[e],"Urocanate"
xolest182_hs[e],"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)"
galt[e],"Galactitol"
glyc_R[e],"D-Glycerate"
glyc2p[e],"Glycerol 2-Phosphate"
glyclt[e],"Glycolate"
3hpppn[e],"3-(3-Hydroxy-Phenyl)Propionate"
hxa[m],"Hexanoate (N-C6:0)"
hxa[x],"Hexanoate (N-C6:0)"
ind3ac[e],"Indole-3-Acetate"
Lcyst[e],"L-Cysteic Acid"
Lpipecol[c],"L-Pipecolic Acid"
oaa[e],"Oxaloacetate"
pac[e],"Phenylacetate"
pser_L[c],"O-Phospho-L-Serine"
pser_L[e],"O-Phospho-L-Serine"
saccrp_L[c],"L-Saccharopinate"
ttdcea[e],"9E-Tetradecenoic Acid (N-C14:1)"
txb2[c],"Thromboxane B2"
acile_L[m],"Acetyl Isoleucine (Chemspider Id: 9964364)"
acile_L[c],"Acetyl Isoleucine (Chemspider Id: 9964364)"
acile_L[e],"Acetyl Isoleucine (Chemspider Id: 9964364)"
acleu_L[m],"N-Acetylleucine"
acleu_L[c],"N-Acetylleucine"
acleu_L[e],"N-Acetylleucine"
achom_L[m],"Acetylhomoserine"
achom_L[c],"Acetylhomoserine"
achom_L[e],"Acetylhomoserine"
phacgly[e],"Phenylacetylglycine"
estriol[e],"Estriol"
ddca[e],"Dodecanoic Acid"
hom_L[m],"L-Homoserine"
urscholcoa[c],"Ursodeoxycholyl Coenzyme A"
7klitchol[c],"7-Ketolithocholate"
bz[m],"Benzoate"
bzcoa[m],"Benzoyl Coenzyme A"
bgly[m],"N-Benzoylglycinate"
phaccoa[m],"Phenylacetyl Coenzyme A"
pheacgly[m],"Phenylacetylglycine"
pheacgly[c],"Phenylacetylglycine"
pheacgly[e],"Phenylacetylglycine"
pcresol[c],"P-Cresol"
pcs[c],"P-Cresol Sulfate"
pcresol[e],"P-Cresol"
pcs[e],"P-Cresol Sulfate"
normete_L[e],"L-Normetanephrine"
C05300[e],"16Alpha-Hydroxyestrone"
dhbpt[e],"6,7-Dihydrobiopterin"
thbpt[e],"5,6,7,8-Tetrahydrobiopterin"
alaargcys[e],"Alanyl-Arginyl-Cysteine"
alaarggly[e],"Alanyl-Arginyl-Glycine"
alaasnleu[e],"Alanyl-Asparaginyl-Leucine"
alaglylys[e],"Alanyl-Glycyl-Lysine"
alahisala[e],"Alanyl-Histidyl-Alanine"
alalysthr[e],"Alanyl-Lysine-Threonine"
argalaala[e],"Arginyl-Alanyl-Alanine"
argalaphe[e],"Arginyl-Alanine-Phenylalanine"
argalathr[e],"Arginyl-Alanyl-Threonine"
argarg[e],"Arginyl-Arginine"
argarglys[e],"Arginyl-Arginyl-Lysine"
argargmet[e],"Arginyl-Arginyl-Metheonine"
argcysgly[e],"Arginyl-Cystinyl-Glycine"
argcysser[e],"Arginyl-Cystinyl-Serine"
arggluglu[e],"Arginyl-Glutamyl-Glutamate"
argglupro[e],"Arginyl-Glutamyl-Proline"
argglygly[e],"Arginyl-Glycyl-Glycine"
arghisthr[e],"Arginyl-Histidyl-Threonine"
argleuphe[e],"Arginyl-Leucyl-Phenylalanine"
arglysasp[e],"Arginyl-Lysyl-Aspartate"
argphearg[e],"Arginyl-Phenylalanine-Arginine"
argpromet[e],"Arginyl-Prolyl-Methionine"
argprothr[e],"Arginyl-Prolyl-Threonine"
argserser[e],"Arginyl-Seryl-Serine"
argtyrval[e],"Argtyrval"
argvalcys[e],"Arginyl-Valyl-Cysteine"
argvaltrp[e],"Arginyl-Valyl-Tryptophan"
asnasnarg[e],"Asparaginyl-Asparaginyl-Arginine"
asncyscys[e],"Asparaginyl-Cysteinyl-Cysteine"
asnmetpro[e],"Asparaginyl-Methionyl-Proline"
asnpheasp[e],"Asparaginyl-Phenylalanyl-Aspartate"
asnphecys[e],"Asparaginyl-Phenylalanyl-Cysteine"
asntyrgly[e],"Asparaginyl-Tyrosyl-Glycine"
asntyrphe[e],"Asparaginyl-Tyrosyl-Phenylalanine"
asntyrthr[e],"Asparaginyl-Tyrosyl-Threonine"
aspalaarg[e],"Asparaginyl-Alanyl-Arginine"
aspasnglu[e],"Aspartyl-Asparaginyl-Glutamate"
aspglu[e],"Aspartyl-Glutamate"
aspglupro[e],"Aspartyl-Glutamyl-Proline"
aspglutrp[e],"Aspartyl-Glutamyl-Tryptophan"
asphiscys[e],"Aspartyl-Histidyl-Cysteine"
asphispro[e],"Aspartyl-Histidyl-Proline"
asplysglu[e],"Aspartyl-Lysyl-Glutamate"
asplyshis[e],"Aspartyl-Lysyl-Histidine"
aspmetasp[e],"Aspartyl-Methionyl-Aspartate"
aspprolys[e],"Aspartyl-Prolyl-Lysine"
aspvalasn[e],"Aspartyl-Valyl-Asparagine"
cysasnmet[e],"Cystyl-Asparaginyl-Methionine"
cysaspphe[e],"Cystyl-Aspartyl-Phenylalanine"
cyscys[e],"Cystyl-Cysteine"
cysglnmet[e],"Cystyl-Glutaminyl-Methionine"
cysgluhis[e],"Cystyl-Glutamyl-Histidine"
cysglutrp[e],"Cystyl-Glutamyl-Tryptophan"
cysleuthr[e],"Cystyl-Leucyl-Threonine"
cyssermet[e],"Cystyl-Seryl-Methionine"
cystyrasn[e],"Cystyl-Tyrosyl-Asparagine"
glnasngln[e],"Glutaminyl-Asparaginyl-Glutamine"
glnhishis[e],"Glutaminyl-Histidyl-Histidine"
glnhislys[e],"Glutaminyl-Histidyl-Lysine"
glnlyslys[e],"Glutaminyl-Lysyl-Lysine"
glnlystrp[e],"Glutaminyl-Lysyl-Tryptophan"
glnproglu[e],"Glutaminyl-Prolyl-Glutamate"
glntrpglu[e],"Glutaminyl-Tryptophanyl-Glutamate"
glntyrleu[e],"Glutaminyl-Tyrosyl-Leucine"
gluargleu[e],"Glutaminyl-Arginyl-Leucine"
gluasnleu[e],"Glutaminyl-Asparaginyl-Leucine"
gluglu[e],"Glutamyl-Glutamate"
gluilelys[e],"Glutamyl-Isoleucyl-Lysine"
gluleu[e],"Glutamyl-Leucine"
glumet[e],"Glutamyl-Methionine"
glumethis[e],"Glutamyl-Methioninyl-Histidine"
gluthr[e],"Glutamyl-Threonine"
gluthrlys[e],"Glutamyl-Threonyl-Lysine"
glutrpala[e],"Glutamyl-Tryptophanyl-Alanine"
glyhisasn[e],"Glycyl-Histidyl-Asparagine"
glyhislys[e],"Glycyl-Histidyl-Lysine"
glylyscys[e],"Glycyl-Lysyl-Cysteine"
glylysphe[e],"Glycyl-Lysyl-Phenylalanine"
glytyrlys[e],"Glycyl-Tyrosyl-Lysine"
glyvalhis[e],"Glycyl-Valyl-Histidine"
hisargcys[e],"Histidyl-Arginyl-Cysteine"
hisargser[e],"Histidyl-Arginyl-Serine"
hisasp[e],"Histidyl-Aspartate"
hiscyscys[e],"Histidyl-Cystyl-Cysteine"
hisglnala[e],"Histidyl-Glutaminyl-Alanine"
hisglu[e],"Histidyl-Glutamate"
hisglugln[e],"Histidyl-Glutamyl-Glutamine"
hisglylys[e],"Histidyl-Lysyl-Lysine"
hishislys[e],"Histidyl-Histidyl-Lysine"
hislysala[e],"Histidyl-Lysyl-Alanine"
hislysglu[e],"Histidyl-Lysyl-Glutamate"
hislysile[e],"Histidyl-Lysyl-Isoleucine"
hislysthr[e],"Histidyl-Lysyl-Threonine"
hislysval[e],"Histidyl-Lysyl-Valine"
hismet[e],"Histidyl-Methionine"
hismetgln[e],"Histidyl-Methionyl-Glutamine"
hisphearg[e],"Histidyl-Phenylalanyl-Arginine"
hisprolys[e],"Histidyl-Prolyl-Lysine"
histrphis[e],"Histidyl-Tryptophanyl-Histidine"
ileargile[e],"Isoleucyl-Arginyl-Isoleucine"
ileasnhis[e],"Isoleucyl-Asparaginyl-Histidine"
ileasp[e],"Isolecyl-Aspartate"
ileglnglu[e],"Isolecyl-Glutaminyl-Glutamate"
ileglyarg[e],"Isolecyl-Glycyl-Arginine"
ileprolys[e],"Isolecyl-Prolyl-Lysine"
ileserarg[e],"Isolecyl-Seryl-Arginine"
iletrptyr[e],"Isolecyl-Tryptophanyl-Tyrosine"
leualaarg[e],"Leucyl-Alanyl-Arginine"
leuasnasp[e],"Leucyl-Asparaginyl-Aspartate"
leuasplys[e],"Leucyl-Aspartyl-Lysine"
leuleutrp[e],"Leucyl-Leucyl-Tryptophan"
leupro[e],"Leucyl-Proline"
leuproarg[e],"Leucyl-Prolyl-Arginine"
leusertrp[e],"Leucyl-Seryl-Tryptophan"
leutrp[e],"Leucyl-Tryptophan"
leutrparg[e],"Leucyl-Tryptophanyl-Arginine"
leutyrtyr[e],"Leucyl-Tyrosyl-Tyrosine"
leuval[e],"Leucyl-Valine"
lysargleu[e],"Lysyl-Arginyl-Leucine"
lyscyshis[e],"Lysyl-Cysteinyl-Histidine"
lysglnphe[e],"Lysyl-Glutaminyl-Phenylalanine"
lysgluglu[e],"Lysyl-Glutamyl-Glutamate"
lyslyslys[e],"Lysyl-Lysyl-Lysine"
lyspheile[e],"Lysyl-Phenylalanyl-Isoleucine"
lystrparg[e],"Lysyl-Tryptophanyl-Arginine"
lystyrile[e],"Lysyl-Tyrosyl-Isoleucine"
lysvalphe[e],"Lysyl-Valyl-Phenylalanine"
lysvaltrp[e],"Lysyl-Valyl-Tryptophan"
metargleu[e],"Methionyl-Arginyl-Leucine"
metasntyr[e],"Methionyl-Asparaginyl-Tyrosine"
metglntyr[e],"Methionyl-Glutaminyl-Tyrosine"
metglyarg[e],"Methionyl-Glycyl-Arginine"
methislys[e],"Methionyl-Histidyl-Lysine"
metmetile[e],"Methionyl-Methionyl-Isoleucine"
metphearg[e],"Methionyl-Phenylalanyl-Arginine"
mettrpphe[e],"Methionyl-Tryptophanyl-Phenylalanine"
pheasnmet[e],"Phenylalanyl-Asparaginyl-Methionine"
pheasp[e],"Phenylalanyl-Aspartate"
pheglnphe[e],"Phenylalanyl-Glutaminyl-Phenylalanine"
pheleu[e],"Phenylalanyl-Leucine"
pheleuasp[e],"Phenylalanyl-Leucyl-Aspartate"
pheleuhis[e],"Phenylalanyl-Leucyl-Histidine"
phelysala[e],"Phenylalanyl-Lysyl-Alanine"
phelyspro[e],"Phenylalanyl-Lysyl-Proline"
phephe[e],"Phenylalanyl-Phenylalanine"
phepheasn[e],"Phenylalanyl-Phenylalaninyl-Asparagine"
phephethr[e],"Phenylalanyl-Phenylalaninyl-Threonine"
pheproarg[e],"Phenylalanyl-Prolyl-Arginine"
phesertrp[e],"Phenylalanyl-Seryl-Tryptophan"
phethrlys[e],"Phenylalanyl-Threonyl-Lysine"
