Rxn,min_AST,max_AST,min_GBM,max_GBM,min_ODG,max_ODG,Formula
HMR_2962,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 13Z-Octadecenoic Acid  -> Adenosine Monophosphate + Diphosphate + 13Z-Octadecenoyl Coenzyme A "
HMR_2963,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Vaccenic Acid  -> Adenosine Monophosphate + Diphosphate + 11Z-Octadecenoyl Coenzyme A "
HMR_2964,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Linoelaidic Acid (All Trans C18:2)  -> Adenosine Monophosphate + Diphosphate + (6Z,9Z)-Octadecadienoyl Coenzyme A "
HMR_2965,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Nonadecanoic Acid  -> Adenosine Monophosphate + Diphosphate + Nonadecanoyl Coenzyme A "
HMR_2966,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Arachidic Acid  -> Adenosine Monophosphate + Diphosphate + Arachidoyl Coenzyme A "
HMR_2967,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 11-Cis-Eicosenoate  -> Adenosine Monophosphate + Diphosphate + 11Z-Eicosenoyl Coenzyme A  "
HMR_2968,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 13Z-Eicosenoic Acid  -> Adenosine Monophosphate + Diphosphate + 13Z-Eicosenoyl Coenzyme A "
HMR_2969,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 9Z-Eicosenoic Acid  -> Adenosine Monophosphate + Diphosphate + 9Z-Eicosenoyl Coenzyme A "
HMR_2970,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 8Z,11Z-Eicosadienoic Acid  -> Adenosine Monophosphate + Diphosphate + 8Z,11Z-Eicosadienoyl Coenzyme A "
HMR_2971,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 5Z,8Z,11Z-Eicosatrienoic Acid  -> Adenosine Monophosphate + Proton + Diphosphate + 5Z,8Z,11Z-Eicosatrienoyl Coenzyme A "
HMR_2972,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Heneicosanoic Acid  -> Adenosine Monophosphate + Diphosphate + Heneicosanoyl Coenzyme A "
HMR_2973,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Docosanoic Acid  -> Adenosine Monophosphate + Diphosphate + Docosanoyl Coenzyme A "
HMR_2974,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 13-Docosenoate  -> Adenosine Monophosphate + Diphosphate + Docosenoyl Coenzyme A "
HMR_2975,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 11Z-Docosenoic Acid  -> Adenosine Monophosphate + Diphosphate + 11Z-Docosenoyl Coenzyme A "
HMR_2976,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Tricosanoic Acid  -> Adenosine Monophosphate + Diphosphate + Tricosanoyl Coenzyme A "
HMR_2977,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Lignocerate  -> Adenosine Monophosphate + Diphosphate + Tetracosanoyl Coenzyme A "
HMR_2978,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Nervonic Acid  -> Adenosine Monophosphate + Diphosphate + Cis-15-Tetracosenoyl Coenzyme A "
HMR_2979,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Cerotic Acid  -> Adenosine Monophosphate + Diphosphate + Hexacosanoyl Coenzyme A "
HMR_2980,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 17Z-Hexacosenoic Acid  -> Adenosine Monophosphate + Diphosphate + 17Z-Hexacosenoyl Coenzyme A "
HMR_2982,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Stearidonic Acid C18:4, N-3  -> Adenosine Monophosphate + Diphosphate + Stearidonoyl Coenzyme A "
HMR_2983,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Omega-3-Arachidonic Acid  -> Adenosine Monophosphate + Diphosphate + (8Z,11Z,14Z,17Z)-Eicosatetraenoyl Coenzyme A "
HMR_2985,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Docosapentaenoic Acid  -> Adenosine Monophosphate + Diphosphate + Docosa-7,10,13,16,19-All-Cis-Pentaenoyl Coenzyme A "
HMR_2986,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 9Z,12Z,15Z,18Z,21Z-Tetracosapentaenoic Acid  -> Adenosine Monophosphate + Diphosphate + (9Z,12Z,15Z,18Z,21Z)-Tetracosapentaenoyl Coenzyme A "
HMR_2988,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Cervonic Acid, C22:6 N-3  -> Adenosine Monophosphate + Diphosphate + Cervonyl Coenzyme A "
HMR_2989,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 11Z,14Z,17Z-Eicosatrienoic Acid  -> Adenosine Monophosphate + Diphosphate + 11Z,14Z,17Z-Eicosatrienoyl Coenzyme A "
HMR_2990,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 13Z,16Z,19Z-Docosatrienoic Acid  -> Adenosine Monophosphate + Diphosphate + 13Z,16Z,19Z-Docosatrienoyl Coenzyme A "
HMR_2994,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Dihomo-Gamma-Linolenate  -> Adenosine Monophosphate + Diphosphate + Dihomo-Gamma-Linolenyl Coenzyme A "
HMR_2998,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + Adrenic Acid  -> Adenosine Monophosphate + Diphosphate + Adrenoyl Coenzyme A "
HMR_2999,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 9Z,12Z,15Z,18Z-Tetracosatetraenoic Acid  -> Adenosine Monophosphate + Diphosphate + (9Z,12Z,15Z,18Z)-Tetracosatetraenoyl Coenzyme A "
HMR_3001,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + (4Z,7Z,10Z,13Z,16Z)-Docosa-4,7,10,13,16-Pentaenoic Acid  -> Adenosine Monophosphate + Diphosphate + (4Z,7Z,10Z,13Z,16Z)-Docosapentaenoyl Coenzyme A "
HMR_3002,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 11Z,14Z-Eicosadienoic Acid  -> Adenosine Monophosphate + Diphosphate + (11Z,14Z)-Icosadienoyl Coenzyme A "
HMR_3003,0,1.11971130536404e-05,0,3.48223287538474e-05,0,4.87095062453591e-05,"Adenosine Triphosphate + Coenzyme A + 13Z,16Z-Docosadienoic Acid  -> Adenosine Monophosphate + Diphosphate + 13Z,16Z-Docosadienoyl Coenzyme A "
HMR_3023,0,3.05375809261932e-06,0,2.30976912615739e-06,0,1.32844107838537e-05,"17Z-Hexacosenoyl Coenzyme A  -> 17Z-Hexacosenoyl Coenzyme A "
HMR_3057,0,7.63439522508882e-07,0,2.19412255907979e-06,0,3.32110269596342e-06,"Oxygen + Hexacosanoyl Coenzyme A  -> Hydrogen Peroxide + (2E)-Hexacosenoyl Coenzyme A "
HMR_3058,0,7.63439522508882e-07,0,2.19412255907979e-06,0,3.32110269596342e-06,"Water + (2E)-Hexacosenoyl Coenzyme A  -> 3-Hydroxyhexacosanoyl Coenzyme A "
HMR_3059,0,7.63439522508882e-07,0,2.19412255907979e-06,0,3.32110269596342e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyhexacosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxohexacosyl Coenzyme A "
HMR_3062,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Tetracosanoyl Coenzyme A + Oxygen  -> Hydrogen Peroxide + (2E)-Tetracosenoyl Coenzyme A "
HMR_3063,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Water + (2E)-Tetracosenoyl Coenzyme A  -> 3-Hydroxytetracosanoyl Coenzyme A "
HMR_3064,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxytetracosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxotetracosanoyl Coenzyme A "
HMR_3065,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Coenzyme A + 3-Oxotetracosanoyl Coenzyme A  -> Acetyl Coenzyme A + Docosanoyl Coenzyme A "
HMR_3066,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Oxygen + Docosanoyl Coenzyme A  -> Hydrogen Peroxide + (2E)-Docosenoyl Coenzyme A "
HMR_3067,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Water + (2E)-Docosenoyl Coenzyme A  -> 3-Hydroxydocosanoyl Coenzyme A "
HMR_3068,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxydocosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxodocosanoyl Coenzyme A "
HMR_3069,0,7.63439526384569e-07,0,2.19412255907979e-06,0,3.32110263201457e-06,"Coenzyme A + 3-Oxodocosanoyl Coenzyme A  -> Acetyl Coenzyme A + Arachidoyl Coenzyme A "
HMR_3070,0,7.63439519602116e-07,0,2.19412255907979e-06,0,3.3211026266855e-06,"Oxygen + Arachidoyl Coenzyme A  -> Hydrogen Peroxide + (2E)-Eicosenoyl Coenzyme A "
HMR_3071,0,7.63439519602116e-07,0,2.19412255907979e-06,0,3.3211026266855e-06,"Water + (2E)-Eicosenoyl Coenzyme A  -> 3-Hydroxyeicosanoyl Coenzyme A "
HMR_3072,0,7.63439519602116e-07,0,2.19412255907979e-06,0,3.3211026266855e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyeicosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxoeicosanoyl Coenzyme A "
HMR_3073,0,7.63439519602116e-07,0,2.19412255907979e-06,0,3.3211026266855e-06,"Coenzyme A + 3-Oxoeicosanoyl Coenzyme A  -> Acetyl Coenzyme A + Stearoyl Coenzyme A (N-C18:0 Coenzyme A) "
HMR_3074,0,7.63439526384569e-07,0,2.19412255907979e-06,0,0.000171437338167379,"Oxygen + Stearoyl Coenzyme A (N-C18:0 Coenzyme A)  -> Hydrogen Peroxide + (2E)-Octadecenoyl Coenzyme A "
HMR_3075,0,7.63439526384569e-07,0,2.19412255907979e-06,0,0.000171437338167379,"Water + (2E)-Octadecenoyl Coenzyme A  -> 3-Hydroxyoctadecanoyl Coenzyme A "
HMR_3076,0,7.63439526384569e-07,0,2.19412255907979e-06,0,0.000171437338167379,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyoctadecanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxooctadecanoyl Coenzyme A "
HMR_3094,0,63.0451031636956,0,0.000498256405251141,0,0.000370247652398348,"Octanoyl Coenzyme A (N-C8:0 Coenzyme A) + Oxygen  -> Hydrogen Peroxide + (2E)-Octenoyl Coenzyme A "
HMR_3095,0,63.0451031636956,0,0.000498256405251141,0,0.000370247652398348,"Water + (2E)-Octenoyl Coenzyme A  -> 3S-Hydroxy-Octanoyl Coenzyme A "
HMR_3096,0,63.0451031636956,0,0.000498256405251141,0,0.000370247652398348,"Nicotinamide Adenine Dinucleotide + 3S-Hydroxy-Octanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxo-Octanoyl Coenzyme A "
HMR_3097,0,63.0451031636956,0,0.000498256405251141,0,0.000370247652398348,"Coenzyme A + 3-Oxo-Octanoyl Coenzyme A  -> Acetyl Coenzyme A + Hexanoyl Coenzyme A (N-C6:0Coenzyme A) "
HMR_3098,0,70.8818955473296,NaN,NaN,0,0.000185123825730216,"Oxygen + Hexanoyl Coenzyme A (N-C6:0Coenzyme A)  -> Hydrogen Peroxide + Trans-Hex-2-Enoyl Coenzyme A "
HMR_3099,0,70.8818955473296,0,7.73037713688479e-06,0,0.000185123829567146,"Water + Trans-Hex-2-Enoyl Coenzyme A  -> 3S-Hydroxy-Hexanoyl Coenzyme A "
HMR_3100,0,70.8818955473296,0,7.73037713688479e-06,0,0.000185123829567146,"Nicotinamide Adenine Dinucleotide + 3S-Hydroxy-Hexanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxo-Hexanoyl Coenzyme A "
HMR_3101,0,70.8818955473296,0,7.73037713688479e-06,0,0.000185123829567146,"Coenzyme A + 3-Oxo-Hexanoyl Coenzyme A  -> Acetyl Coenzyme A + Butanoyl Coenzyme A "
HMR_3102,0,70.8818955473297,0,7.73037713688479e-06,0,0.000185123829567146,"Oxygen + Butanoyl Coenzyme A  -> Hydrogen Peroxide + Crotonoyl Coenzyme A "
HMR_3107,0,3.05375807840846e-06,0,9.39092470630953e-06,0,1.17311615213112e-05,"Flavin Adenine Dinucleotide Oxidized + Docosanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Docosenoyl Coenzyme A "
HMR_3108,0,3.05375807840846e-06,0,9.39092470630953e-06,0,1.17311615213112e-05,"Water + (2E)-Docosenoyl Coenzyme A  -> 3-Hydroxydocosanoyl Coenzyme A "
HMR_3109,0,3.05375807840846e-06,0,9.39092470630953e-06,0,1.17311615213112e-05,"Nicotinamide Adenine Dinucleotide + 3-Hydroxydocosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxodocosanoyl Coenzyme A "
HMR_3110,0,3.05375807840846e-06,0,9.39092470630953e-06,0,1.17311615213112e-05,"Coenzyme A + 3-Oxodocosanoyl Coenzyme A  -> Acetyl Coenzyme A + Arachidoyl Coenzyme A "
HMR_3111,0,3.05375817788445e-06,0,9.3909247160795e-06,0,1.17311618623717e-05,"Flavin Adenine Dinucleotide Oxidized + Arachidoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Eicosenoyl Coenzyme A "
HMR_3112,0,3.05375817788445e-06,0,9.3909247160795e-06,0,1.17311618623717e-05,"Water + (2E)-Eicosenoyl Coenzyme A  -> 3-Hydroxyeicosanoyl Coenzyme A "
HMR_3113,0,3.05375817788445e-06,0,9.3909247160795e-06,0,1.17311618623717e-05,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyeicosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxoeicosanoyl Coenzyme A "
HMR_3114,0,3.05375817788445e-06,0,9.3909247160795e-06,0,1.17311618623717e-05,"Coenzyme A + 3-Oxoeicosanoyl Coenzyme A  -> Acetyl Coenzyme A + Stearoyl Coenzyme A (N-C18:0 Coenzyme A) "
HMR_3115,0,165.932646384639,0,107.937939805695,0,1000,"Flavin Adenine Dinucleotide Oxidized + Stearoyl Coenzyme A (N-C18:0 Coenzyme A)  -> Flavin Adenine Dinucleotide Reduced + (2E)-Octadecenoyl Coenzyme A "
HMR_3116,724.081794244122,1000,0,107.937939805689,999.999680729491,1000,"Water + (2E)-Octadecenoyl Coenzyme A  -> 3-Hydroxyoctadecanoyl Coenzyme A "
HMR_3117,724.081794244122,1000,0,107.937939805689,999.999680729491,1000,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyoctadecanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxooctadecanoyl Coenzyme A "
HMR_3118,724.081794244122,1000,0,107.937939805689,999.999680729491,1000,"Coenzyme A + 3-Oxooctadecanoyl Coenzyme A  -> Acetyl Coenzyme A + Palmitoyl Coenzyme A (N-C16:0 Coenzyme A) "
HMR_3121,0,253.380042251234,0,0.000563221694768856,0,7.57555193724834e-05,"Flavin Adenine Dinucleotide Oxidized + Palmitoyl Coenzyme A (N-C16:0 Coenzyme A)  -> Flavin Adenine Dinucleotide Reduced + Trans-Hexadec-2-Enoyl Coenzyme A "
HMR_3128,0,235.662030557954,0,0.000926111047306222,0,459.536226778056,"Flavin Adenine Dinucleotide Oxidized + Myristoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Tetradecenoyl Coenzyme A "
HMR_3135,0,235.662030557954,0,0.000926111046680944,0,459.53622677806,"Flavin Adenine Dinucleotide Oxidized + Lauroyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + Trans-Dodec-2-Enoyl Coenzyme A "
HMR_3142,0,235.662030557954,0,0.000926111050375766,0,459.53622677805,"Flavin Adenine Dinucleotide Oxidized + Decanoyl Coenzyme A (N-C10:0 Coenzyme A)  -> Flavin Adenine Dinucleotide Reduced + Trans-Dec-2-Enoyl Coenzyme A "
HMR_3149,0,235.662030557954,0,0.00126305241406518,0,459.536226778056,"Flavin Adenine Dinucleotide Oxidized + Octanoyl Coenzyme A (N-C8:0 Coenzyme A)  -> Flavin Adenine Dinucleotide Reduced + (2E)-Octenoyl Coenzyme A "
HMR_3170,0,3.05375809261932e-06,0,9.39092473117853e-06,0,1.17311617486848e-05,"Flavin Adenine Dinucleotide Oxidized + Heneicosanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Heneicosenoyl Coenzyme A "
HMR_3171,0,3.05375809261932e-06,0,9.39092473117853e-06,0,1.17311617486848e-05,"Water + (2E)-Heneicosenoyl Coenzyme A  -> 3-Hydroxyheneicosanoyl Coenzyme A "
HMR_3172,0,3.05375809261932e-06,0,9.39092473117853e-06,0,1.17311617486848e-05,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyheneicosanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxoheneicosanoyl Coenzyme A "
HMR_3173,0,3.05375809261932e-06,0,9.39092473117853e-06,0,1.17311617486848e-05,"Coenzyme A + 3-Oxoheneicosanoyl Coenzyme A  -> Acetyl Coenzyme A + Nonadecanoyl Coenzyme A "
HMR_3174,0,3.05375806419761e-06,0,9.39092478019488e-06,0,1.17311627292338e-05,"Flavin Adenine Dinucleotide Oxidized + Nonadecanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Nonadecenoyl Coenzyme A "
HMR_3175,0,3.05375806419761e-06,0,9.39092478019488e-06,0,1.17311627292338e-05,"Water + (2E)-Nonadecenoyl Coenzyme A  -> 3-Hydroxynonadecanoyl Coenzyme A "
HMR_3176,0,3.05375809261932e-06,0,9.39092478019488e-06,0,1.17311627292338e-05,"Nicotinamide Adenine Dinucleotide + 3-Hydroxynonadecanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxononadecanoyl Coenzyme A "
HMR_3177,0,3.05375809261932e-06,0,9.39092478019488e-06,0,1.17311627292338e-05,"Coenzyme A + 3-Oxononadecanoyl Coenzyme A  -> Acetyl Coenzyme A + Heptadecanoyl Coenzyme A "
HMR_3194,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Flavin Adenine Dinucleotide Oxidized + Nonanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Nonenoyl Coenzyme A "
HMR_3195,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Water + (2E)-Nonenoyl Coenzyme A  -> 3-Hydroxynonanoyl Coenzyme A "
HMR_3196,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxynonanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxononanoyl Coenzyme A "
HMR_3197,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Coenzyme A + 3-Oxononanoyl Coenzyme A  -> Acetyl Coenzyme A + Heptanoyl Coenzyme A "
HMR_3198,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Flavin Adenine Dinucleotide Oxidized + Heptanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Heptenoyl Coenzyme A "
HMR_3199,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Water + (2E)-Heptenoyl Coenzyme A  -> 3-Hydroxyheptanoyl Coenzyme A "
HMR_3200,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxyheptanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxoheptanoyl Coenzyme A "
HMR_3201,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Coenzyme A + 3-Oxoheptanoyl Coenzyme A  -> Acetyl Coenzyme A + Pentanoyl Coenzyme A "
HMR_3202,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Flavin Adenine Dinucleotide Oxidized + Pentanoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + (2E)-Pentenoyl Coenzyme A "
HMR_3203,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Water + (2E)-Pentenoyl Coenzyme A  -> 3-Hydroxypentanoyl Coenzyme A "
HMR_3204,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Nicotinamide Adenine Dinucleotide + 3-Hydroxypentanoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxopentanoyl Coenzyme A "
HMR_3205,0,2.39938136863722e-06,0,5.67046129473072e-06,0,7.66085770464997e-06,"Coenzyme A + 3-Oxopentanoyl Coenzyme A  -> Acetyl Coenzyme A + Propanoyl Coenzyme A "
HMR_3218,0,3.05375824893872e-06,0,9.39092480134462e-06,0,1.17311619192151e-05,"Flavin Adenine Dinucleotide Oxidized + Docosenoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + Trans,Cis-2,13-Docosadienoyl Coenzyme A "
HMR_3219,0,3.05375824893872e-06,0,9.39092480134462e-06,0,1.17311619192151e-05,"Water + Trans,Cis-2,13-Docosadienoyl Coenzyme A  -> 3(S)-Hydroxy-13Cis-Docosenoyl Coenzyme A "
HMR_3220,0,3.05375824893872e-06,0,9.39092480134462e-06,0,1.17311619192151e-05,"Nicotinamide Adenine Dinucleotide + 3(S)-Hydroxy-13Cis-Docosenoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxo-13Cis-Docosenoyl Coenzyme A "
HMR_3221,0,3.05375824893872e-06,0,9.39092480134462e-06,0,1.17311619192151e-05,"Coenzyme A + 3-Oxo-13Cis-Docosenoyl Coenzyme A  -> Acetyl Coenzyme A + 11Z-Eicosenoyl Coenzyme A  "
HMR_3222,0,3.05375807840846e-06,0,9.39092473473124e-06,0,1.17311620897453e-05,"Flavin Adenine Dinucleotide Oxidized + 11Z-Eicosenoyl Coenzyme A   -> Flavin Adenine Dinucleotide Reduced + Trans,Cis-2,11-Eicosadienoyl Coenzyme A "
HMR_3223,0,3.05375807840846e-06,0,9.39092473473124e-06,0,1.17311620897453e-05,"Water + Trans,Cis-2,11-Eicosadienoyl Coenzyme A  -> 3(S)-Hydroxy-11-Cis-Eicosenoyl Coenzyme A "
HMR_3224,0,3.05375807840846e-06,0,9.39092473473124e-06,0,1.17311620897453e-05,"Nicotinamide Adenine Dinucleotide + 3(S)-Hydroxy-11-Cis-Eicosenoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxo-11-Cis-Eicosenoyl Coenzyme A "
HMR_3225,0,3.05375807840846e-06,0,9.39092473473124e-06,0,1.17311620897453e-05,"Coenzyme A + 3-Oxo-11-Cis-Eicosenoyl Coenzyme A  -> Acetyl Coenzyme A + Octadecenoyl Coenzyme A (N-C18:1 Coenzyme A) "
HMR_3229,0,154.80506827467,0,105.294304131037,0,3.44824748239603e-05,"Coenzyme A + 3-Oxooleoyl Coenzyme A  -> Acetyl Coenzyme A + 7Z-Hexadecenoyl Coenzyme A "
HMR_3230,0,183.921173834888,0,0.000508250427838419,0,7.57555196173598e-05,"Flavin Adenine Dinucleotide Oxidized + 7Z-Hexadecenoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A "
HMR_3231,0,183.921173834888,0,0.000508250427838419,0,7.57555196173598e-05,"Water + Trans,Cis-Hexadeca-2,7-Dienoyl Coenzyme A  -> (S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A "
HMR_3232,0,183.921173834888,0,0.000508250427838419,0,7.57555196173598e-05,"Nicotinamide Adenine Dinucleotide + (S)-3-Hydroxy-7-Hexadecenoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxo-7-Hexadecenoyl Coenzyme A "
HMR_3233,0,183.921173834888,0,0.000508250427838419,0,7.57555196173598e-05,"Coenzyme A + 3-Oxo-7-Hexadecenoyl Coenzyme A  -> Acetyl Coenzyme A + 5Z-Tetradecenoyl Coenzyme A "
HMR_3234,0,183.921173834889,0,0.00520740514673435,0,7.57555202081699e-05,"Flavin Adenine Dinucleotide Oxidized + 5Z-Tetradecenoyl Coenzyme A  -> Flavin Adenine Dinucleotide Reduced + Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A "
HMR_3235,0,183.921173834889,0,0.00520740514673435,0,7.57555202081699e-05,"Water + Trans,Cis-Myristo-2,5-Dienoyl Coenzyme A  -> Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A "
HMR_3236,0,183.921173834889,0,0.00520740514673435,0,7.57555202081699e-05,"Nicotinamide Adenine Dinucleotide + Cis-(3S)-Hydroxytetradec-5-Enoyl Coenzyme A  -> Proton + Nicotinamide Adenine Dinucleotide - Reduced + 3-Oxomyrist-5-Enoyl Coenzyme A "
